date_vente;region;magasin;type_produit;Sexe_Client;remise;image_produit;prix_vente;profit;Âge_Client;saison;Alerte_Produit;marge_moyenne
2021-05-28;Île-de-France;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;204.31;67.6;42;Printemps;✅ OK;0.33
2021-06-13;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;122.65;32.23;50;Été;✅ OK;0.26
2023-04-17;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;159.97;71.14;41;Printemps;✅ OK;0.44
2024-02-15;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de vue;Enfant;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;180.74;55.75;11;Hiver;✅ OK;0.31
2022-06-20;Île-de-France;Lyon Part-Dieu;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;185.81;28.73;18;Été;✅ OK;0.15
2024-11-28;Occitanie;Marseille Prado;Lunettes de soleil;Homme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;214.35;81.16;59;Automne;✅ OK;0.38
2022-09-27;Occitanie;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;91.3;39.34;43;Automne;✅ OK;0.43
2021-08-08;Île-de-France;Bordeaux Centre;Lunettes de vue;Femme;0.4;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;49.69;18.64;43;Été;⚠️ À vérifier;0.38
2022-11-12;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;183.4;42.87;26;Automne;✅ OK;0.23
2023-09-19;Nouvelle-Aquitaine;Lyon Part-Dieu;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;208.79;85.53;56;Automne;✅ OK;0.41
2024-04-30;Provence-Alpes-Côte d'Azur;Paris République;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;151.71;49.45;20;Printemps;✅ OK;0.33
2022-11-01;Île-de-France;Bordeaux Centre;Lunettes de soleil;Homme;0.4;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;167.48;51.02;29;Automne;✅ OK;0.3
2023-05-17;Île-de-France;Toulouse Jean Jaurès;Accessoires;Enfant;0.15;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;99.58;20.59;7;Printemps;✅ OK;0.21
2022-01-26;Auvergne-Rhône-Alpes;Bordeaux Centre;Accessoires;Homme;0.2;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;277.97;77.38;50;Hiver;✅ OK;0.28
2023-08-02;Île-de-France;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;151.33;54.21;49;Été;✅ OK;0.36
2024-12-10;Auvergne-Rhône-Alpes;Paris République;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;138.42;55.13;33;Hiver;✅ OK;0.4
2021-03-13;Île-de-France;Marseille Prado;Lunettes de soleil;Femme;0.4;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;108.08;44.86;26;Printemps;✅ OK;0.42
2024-07-18;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;258.63;81.58;35;Été;✅ OK;0.32
2023-04-01;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;111.94;46.12;57;Printemps;✅ OK;0.41
2022-01-04;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Accessoires;Femme;0.3;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;138.43;60.65;30;Hiver;✅ OK;0.44
2024-10-26;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;130.01;46.98;21;Automne;✅ OK;0.36
2022-12-07;Occitanie;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;73.69;30.23;20;Hiver;✅ OK;0.41
2022-04-30;Île-de-France;Bordeaux Centre;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;138.26;60.13;47;Printemps;✅ OK;0.43
2021-09-22;Nouvelle-Aquitaine;Lyon Part-Dieu;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;91.27;23.38;43;Automne;✅ OK;0.26
2021-12-23;Île-de-France;Toulouse Jean Jaurès;Accessoires;Homme;0.0;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;341.68;135.21;25;Hiver;✅ OK;0.4
2024-04-30;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;93.0;31.09;34;Printemps;✅ OK;0.33
2023-06-17;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de vue;Enfant;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;345.64;131.98;14;Été;✅ OK;0.38
2024-08-26;Auvergne-Rhône-Alpes;Paris République;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;178.94;32.87;25;Été;✅ OK;0.18
2021-12-05;Provence-Alpes-Côte d'Azur;Bordeaux Centre;Lunettes de soleil;Femme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;93.14;39.35;37;Hiver;✅ OK;0.42
2021-06-26;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;129.97;47.58;41;Été;✅ OK;0.37
2021-01-09;Île-de-France;Marseille Prado;Lunettes de soleil;Enfant;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;142.69;32.16;5;Hiver;✅ OK;0.23
2023-01-12;Occitanie;Marseille Prado;Lunettes de vue;Enfant;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;233.96;82.74;13;Hiver;✅ OK;0.35
2024-12-28;Occitanie;Paris République;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;269.82;93.77;53;Hiver;✅ OK;0.35
2023-10-12;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;131.09;41.39;21;Automne;✅ OK;0.32
2022-03-27;Provence-Alpes-Côte d'Azur;Bordeaux Centre;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;112.75;22.92;32;Printemps;✅ OK;0.2
2024-07-04;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;293.15;89.8;35;Été;✅ OK;0.31
2024-02-16;Occitanie;Paris République;Lunettes enfant;Homme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;176.94;60.33;21;Hiver;✅ OK;0.34
2021-01-23;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;144.94;45.71;26;Hiver;✅ OK;0.32
2024-04-07;Provence-Alpes-Côte d'Azur;Marseille Prado;Accessoires;Femme;0.3;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;171.72;42.95;18;Printemps;✅ OK;0.25
2022-03-15;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;201.32;72.65;42;Printemps;✅ OK;0.36
2021-08-07;Île-de-France;Bordeaux Centre;Lunettes de vue;Homme;0.3;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;224.31;76.67;48;Été;✅ OK;0.34
2021-11-27;Provence-Alpes-Côte d'Azur;Bordeaux Centre;Lunettes de soleil;Homme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;80.06;17.6;43;Automne;⚠️ À vérifier;0.22
2022-11-16;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;137.49;36.23;30;Automne;✅ OK;0.26
2022-09-13;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;106.98;31.19;22;Automne;✅ OK;0.29
2022-02-26;Occitanie;Paris République;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;99.85;40.47;37;Hiver;✅ OK;0.41
2021-09-09;Occitanie;Bordeaux Centre;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;120.58;21.87;22;Automne;✅ OK;0.18
2024-01-18;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes enfant;Enfant;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;80.04;21.65;13;Hiver;✅ OK;0.27
2024-12-16;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Accessoires;Homme;0.3;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;167.1;29.77;27;Hiver;⚠️ À vérifier;0.18
2024-02-10;Île-de-France;Paris République;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;308.43;108.76;22;Hiver;✅ OK;0.35
2022-03-09;Île-de-France;Paris République;Lunettes enfant;Homme;0.15;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;131.42;35.8;41;Printemps;✅ OK;0.27
2021-12-24;Auvergne-Rhône-Alpes;Paris République;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;222.49;52.88;37;Hiver;✅ OK;0.24
2021-11-14;Auvergne-Rhône-Alpes;Paris République;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;90.39;36.47;38;Automne;✅ OK;0.4
2021-07-19;Occitanie;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;135.74;60.88;30;Été;✅ OK;0.45
2023-03-16;Nouvelle-Aquitaine;Marseille Prado;Lunettes de vue;Enfant;0.4;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;155.54;57.31;11;Printemps;✅ OK;0.37
2023-06-03;Île-de-France;Lyon Part-Dieu;Lunettes de soleil;Femme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;261.96;40.06;41;Été;✅ OK;0.15
2023-10-28;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;75.33;33.3;34;Automne;✅ OK;0.44
2023-09-21;Île-de-France;Marseille Prado;Lunettes de vue;Homme;0.3;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;174.98;33.58;50;Automne;✅ OK;0.19
2022-03-03;Île-de-France;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;240.56;57.45;54;Printemps;✅ OK;0.24
2022-04-28;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;237.29;65.19;57;Printemps;✅ OK;0.27
2023-09-23;Île-de-France;Paris République;Accessoires;Femme;0.1;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;170.74;32.96;54;Automne;✅ OK;0.19
2022-05-26;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;311.99;86.69;31;Printemps;✅ OK;0.28
2021-11-07;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.2;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;117.1;49.23;25;Automne;✅ OK;0.42
2022-07-01;Île-de-France;Bordeaux Centre;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;200.6;45.93;34;Été;✅ OK;0.23
2022-02-02;Île-de-France;Paris République;Lunettes de vue;Femme;0.3;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;181.05;41.6;38;Hiver;✅ OK;0.23
2021-05-09;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;63.01;20.62;50;Printemps;✅ OK;0.33
2024-04-27;Île-de-France;Bordeaux Centre;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;171.13;60.03;53;Printemps;✅ OK;0.35
2024-05-30;Île-de-France;Marseille Prado;Lunettes de soleil;Femme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;144.03;47.3;47;Printemps;✅ OK;0.33
2021-11-17;Île-de-France;Paris République;Lunettes de vue;Femme;0.4;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;43.77;7.59;55;Automne;⚠️ À vérifier;0.17
2021-04-05;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;54.13;22.41;37;Printemps;⚠️ À vérifier;0.41
2023-12-15;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;346.8;128.36;39;Hiver;✅ OK;0.37
2021-11-05;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;100.51;32.34;23;Automne;✅ OK;0.32
2022-07-29;Île-de-France;Paris République;Lunettes enfant;Homme;0.4;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;81.69;23.19;28;Été;⚠️ À vérifier;0.28
2021-04-04;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;108.81;48.14;55;Printemps;✅ OK;0.44
2021-11-27;Île-de-France;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;192.45;77.24;59;Automne;✅ OK;0.4
2024-03-03;Auvergne-Rhône-Alpes;Paris République;Lunettes de soleil;Enfant;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;234.68;53.55;11;Printemps;✅ OK;0.23
2024-03-20;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;91.55;30.94;43;Printemps;✅ OK;0.34
2021-10-30;Occitanie;Bordeaux Centre;Accessoires;Femme;0.1;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;210.67;46.38;56;Automne;✅ OK;0.22
2022-05-06;Provence-Alpes-Côte d'Azur;Paris République;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;135.08;43.4;25;Printemps;✅ OK;0.32
2021-07-15;Auvergne-Rhône-Alpes;Paris République;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;176.25;65.15;37;Été;✅ OK;0.37
2021-04-19;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.2;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;115.58;33.48;34;Printemps;✅ OK;0.29
2024-12-19;Île-de-France;Bordeaux Centre;Lunettes de vue;Homme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;249.47;59.99;35;Hiver;✅ OK;0.24
2023-08-16;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes enfant;Femme;0.2;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;157.33;39.69;42;Été;✅ OK;0.25
2023-03-03;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;114.94;46.94;40;Printemps;✅ OK;0.41
2024-01-23;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de soleil;Enfant;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;291.71;49.92;7;Hiver;✅ OK;0.17
2024-05-11;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;280.51;118.84;51;Printemps;✅ OK;0.42
2024-03-23;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;205.77;46.82;20;Printemps;✅ OK;0.23
2021-01-25;Occitanie;Lyon Part-Dieu;Lunettes de vue;Homme;0.3;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;190.45;63.74;44;Hiver;✅ OK;0.33
2021-09-30;Île-de-France;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;238.58;71.72;18;Automne;✅ OK;0.3
2023-08-15;Nouvelle-Aquitaine;Marseille Prado;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;98.73;24.12;47;Été;✅ OK;0.24
2022-07-03;Île-de-France;Lyon Part-Dieu;Lunettes de soleil;Femme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;244.86;102.79;33;Été;✅ OK;0.42
2024-12-05;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;286.26;114.03;47;Hiver;✅ OK;0.4
2023-08-30;Auvergne-Rhône-Alpes;Bordeaux Centre;Accessoires;Homme;0.3;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;179.62;56.67;24;Été;✅ OK;0.32
2024-10-28;Nouvelle-Aquitaine;Paris République;Lunettes enfant;Femme;0.4;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;181.63;49.44;53;Automne;✅ OK;0.27
2021-10-22;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;280.39;98.94;55;Automne;✅ OK;0.35
2024-06-15;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Accessoires;Femme;0.15;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;197.01;36.56;55;Été;✅ OK;0.19
2022-04-15;Occitanie;Paris République;Accessoires;Homme;0.0;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;234.76;101.93;27;Printemps;✅ OK;0.43
2024-12-15;Auvergne-Rhône-Alpes;Paris République;Lunettes de soleil;Homme;0.4;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;45.95;19.15;33;Hiver;⚠️ À vérifier;0.42
2021-08-19;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;148.94;45.18;56;Été;✅ OK;0.3
2023-01-24;Provence-Alpes-Côte d'Azur;Paris République;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;180.57;72.31;40;Hiver;✅ OK;0.4
2024-03-03;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;115.24;49.07;24;Printemps;✅ OK;0.43
2022-09-24;Provence-Alpes-Côte d'Azur;Bordeaux Centre;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;145.07;27.48;32;Automne;✅ OK;0.19
2022-11-15;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Accessoires;Femme;0.0;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;172.56;39.54;30;Automne;✅ OK;0.23
2024-12-11;Île-de-France;Paris République;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;147.04;31.36;59;Hiver;✅ OK;0.21
2022-09-13;Île-de-France;Lyon Part-Dieu;Lunettes enfant;Femme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;337.62;117.98;24;Automne;✅ OK;0.35
